index,area,perimeter,min_xpos,min_ypos,max_xpos,max_ypos,center_x,center_y,integral_CH0,min_CH0,max_CH0,ave_CH0,std_CH0,integral_CH1,min_CH1,max_CH1,ave_CH1,std_CH1,integral_CH2,min_CH2,max_CH2,ave_CH2,std_CH2,integral_CH3,min_CH3,max_CH3,ave_CH3,std_CH3,integral_CH4,min_CH4,max_CH4,ave_CH4,std_CH4,ch0_org_min,ch0_org_max,ch0_org_ave,ch0_org_std,ch1_dif_min,ch1_dif_max,ch1_dif_ave,ch1_dif_std,ch2_dif_min,ch2_dif_max,ch2_dif_ave,ch2_dif_std,ch3_dif_min,ch3_dif_max,ch3_dif_ave,ch3_dif_std,id,count12,frequency,tmu_timestamp,sort,n_total,n_sort,s_rate,proc_time,time_idt,id,abs_time,srs_img,fire1_img,fire2_img,fire3_img,proc_begin,proc_end,ch12_abs_time,id,ch12_cycles,frequency,ch12_timestamp,ch13_abs_time,ch13_cycles,ch13_timestamp,proc_end,sort_validation
0_41,108,47,28,6,49,15,37,10,3912,0,47,30.0923,7.72354,2715,0,32,20.8846,5.36747,2789,0,32,21.4538,5.27419,4236,0,50,32.5846,7.74476,3416,0,40,26.2769,6.36821,0,46,7.63743,6.81684,0,17,1.84918,1.96254,0,16,3.30956,1.94517,0,12,4.59754,2.08443,63530,300000,50000000,2962670226,0,42,2,4.76,4690,--,63530,292722320,0,0,0,0,445,4690,265895678,63415,300000,50000000,1617207139,-1543226435814404,0,0,6078,0
0_42,111,50,21,6,44,15,31,10,3903,0,40,29.1269,6.94157,2764,0,29,20.6269,4.86945,2832,0,30,21.1343,5.10603,4314,0,46,32.194,7.4438,3456,0,36,25.791,5.87186,0,38,7.70683,6.63334,0,15,1.77186,1.91075,0,15,3.26148,1.88862,0,13,4.59235,2.18276,63532,300000,50000000,2980082527,0,43,2,4.65,4727,--,63532,293130736,0,0,0,0,474,4727,266288956,63416,300000,50000000,1636870620,-1543226435814404,0,0,4656,0
0_43,95,46,21,6,42,14,31,10,3515,0,41,30.0427,6.3963,2543,0,30,21.735,4.29349,2618,0,32,22.3761,4.46205,3847,0,47,32.8803,6.74336,3130,0,37,26.7521,5.35876,0,40,7.57787,6.50117,0,14,1.72104,1.78275,0,14,3.2306,1.82689,0,11,4.5612,2.10004,63533,300000,50000000,2980180106,0,44,2,4.55,4726,--,63533,293154022,0,0,0,0,429,4726,266501613,63417,300000,50000000,1647504404,-1543226435814404,0,0,3452,0
0_44,74,44,24,6,44,14,34,10,1279,5,23,13.4632,3.42686,2225,9,34,23.4211,6.07597,1578,7,24,16.6105,3.36012,1407,8,22,14.8105,2.92465,1620,9,24,17.0526,3.32888,0,22,6.63087,4.67163,0,21,1.92814,2.11565,0,9,3.22186,1.50008,0,13,4.54016,2.18784,63535,300000,50000000,2983303505,1,45,3,6.67,4652,--,63535,293183713,0,0,0,0,434,4652,266724268,63418,300000,50000000,1658634233,-1543226435814404,0,0,4660,0
0_45,195,67,24,5,54,16,38,10,6248,0,42,27.646,7.82544,4147,0,26,18.3496,5.12645,4180,0,28,18.4956,5.08533,7011,0,47,31.0221,8.20233,5399,0,35,23.8894,6.201,0,41,8.64235,7.62826,0,19,2.10902,2.63465,0,21,3.42978,2.66053,0,13,4.51448,2.18704,63536,300000,50000000,2984508053,0,46,3,6.52,4686,--,63536,293218510,0,0,0,0,425,4686,266816946,63419,300000,50000000,1663270717,-1543226435814404,0,0,4693,0
0_46,103,47,22,6,43,15,31,10,3707,0,41,29.656,6.96058,2625,0,30,21,5.25966,2705,0,31,21.64,5.37461,4046,0,44,32.368,7.0183,3269,0,36,26.152,5.93843,0,40,7.54372,6.58148,0,15,1.76448,1.85756,0,15,3.25246,1.84352,0,11,4.5541,2.08496,63537,300000,50000000,2986004419,0,47,3,6.38,4650,--,63537,293242543,0,0,0,0,409,4650,266881039,63420,300000,50000000,1666474740,-1543226435814404,0,0,4712,0
0_47,107,49,22,6,44,15,32,10,3781,0,41,29.0846,7.64102,2680,0,31,20.6154,5.53921,2753,0,31,21.1769,5.51566,4134,0,45,31.8,7.6293,3339,0,36,25.6846,6.41517,0,40,7.61311,6.61271,0,14,1.73279,1.87102,0,15,3.21776,1.85804,0,12,4.55656,2.04788,63538,300000,50000000,2988308452,0,48,3,6.25,4658,--,63538,293272474,0,0,0,0,424,4658,267364421,63421,300000,50000000,1690643362,-1543226435814404,0,0,4662,0
0_48,100,46,26,7,47,14,35,10,3632,15,42,29.7705,5.94067,2618,9,30,21.459,4.22356,2687,7,31,22.0246,4.46565,3998,19,48,32.7705,6.18272,3236,12,38,26.5246,5.07035,0,40,7.58443,6.55083,0,14,1.73825,1.77407,0,14,3.13115,1.81997,0,11,4.56967,2.10991,63540,300000,50000000,2999892804,0,49,3,6.12,4699,--,63540,293504116,0,0,0,0,439,4699,267754016,63422,300000,50000000,1710123840,-1543226435814404,0,0,6690,0
0_49,103,47,26,6,48,14,36,10,3696,0,43,29.568,6.46014,2644,0,30,21.152,4.49365,2720,0,31,21.76,4.63966,4083,0,46,32.664,6.77164,3286,0,37,26.288,5.42559,0,40,7.63579,6.67688,0,13,1.76093,1.83394,0,14,3.20137,1.85135,0,12,4.59235,2.14258,63541,300000,50000000,3004420973,0,50,3,6.00,4671,--,63541,293550262,0,0,0,0,371,4671,268139079,63423,300000,50000000,1729375807,-1543226435814404,0,0,4701,0
0_50,104,47,29,6,50,15,38,10,3819,0,43,30.3095,6.87584,2660,0,30,21.1111,4.85213,2744,0,31,21.7778,5.03147,4162,0,45,33.0317,6.97722,3353,0,36,26.6111,5.78582,0,41,7.68415,6.78859,0,15,1.86148,1.95655,0,14,3.29891,1.95111,0,12,4.66639,2.14767,63544,300000,50000000,3050069313,0,51,3,5.88,4701,--,63544,294513795,0,0,0,0,417,4701,268996453,63424,300000,50000000,1772244922,-1543226435814404,0,0,4674,0
0_51,103,47,29,6,51,14,39,9,3766,0,42,30.128,6.79644,2683,0,31,21.464,4.81754,2771,0,31,22.168,5.02909,4148,0,48,33.184,7.07037,3344,0,38,26.752,5.77395,0,40,7.69699,6.73055,0,14,1.84672,1.87761,0,13,3.23689,1.88738,0,12,4.6112,2.191,63545,300000,50000000,3054841537,0,52,3,5.77,4724,--,63545,294553860,0,0,0,0,390,4724,269308671,63425,300000,50000000,1787852422,-1543226435814404,0,0,4724,0
0_52,104,49,30,6,53,14,40,9,3769,0,43,29.6772,6.54708,2687,0,31,21.1575,4.61669,2787,0,32,21.9449,4.71437,4080,0,47,32.126,6.68644,3328,0,38,26.2047,5.47915,0,40,7.56803,6.6372,0,14,1.77896,1.85971,0,13,3.26202,1.84048,0,13,4.6347,2.10999,63546,300000,50000000,3056113982,0,53,3,5.66,4667,--,63546,294649268,0,0,0,0,400,4667,269407848,63426,300000,50000000,1792814701,-1543226435814404,0,0,4735,0
0_53,112,50,30,6,53,15,40,10,3912,0,43,28.9778,8.14904,2716,0,31,20.1185,6.18487,2811,0,32,20.8222,6.25136,4271,0,46,31.637,8.32098,3428,0,37,25.3926,7.08791,0,42,7.75055,6.77276,0,15,1.83962,1.95572,0,16,3.28279,1.89595,0,12,4.61011,2.1013,63547,300000,50000000,3057254228,0,54,3,5.56,6469,--,63547,294674756,0,0,0,0,433,6469,269532222,63427,300000,50000000,1799033307,269559265,1650000,1800383309,4829,0
0_54,109,49,20,6,43,14,30,9,3973,0,43,30.0985,6.37331,2863,0,30,21.6894,4.35391,2931,0,33,22.2045,4.53227,4349,0,48,32.947,6.7446,3532,0,38,26.7576,5.34013,0,40,7.74344,6.76543,0,15,1.71475,1.86118,0,12,3.26093,1.82947,0,13,4.61749,2.12457,63550,300000,50000000,3082544512,0,55,3,5.45,4767,--,63550,295125286,0,0,0,0,387,4767,269545123,63428,300000,50000000,1799676516,269572080,1650000,1801026522,4658,0
0_55,108,49,21,6,43,15,31,10,3771,0,43,28.7863,7.83124,2662,0,31,20.3206,5.77474,2741,0,31,20.9237,5.72075,4078,0,45,31.1298,8.03655,3307,0,36,25.2443,6.73386,0,42,7.61093,6.58662,0,15,1.6082,1.86191,0,16,3.11475,1.84063,0,12,4.54098,1.98318,63552,300000,50000000,3093700800,0,56,3,5.36,3255,--,63552,295372993,0,0,0,0,436,3255,269649131,63429,300000,50000000,1804878781,-1543226435814404,0,0,6161,0
0_56,100,46,23,6,44,14,32,10,3672,0,42,30.0984,6.50902,2643,0,31,21.6639,4.94662,2716,0,31,22.2623,5.01441,3947,0,46,32.3525,6.7191,3241,0,37,26.5656,5.67131,0,40,7.58579,6.54251,0,14,1.62568,1.80748,0,13,3.11557,1.82934,0,12,4.55246,2.0413,63553,300000,50000000,3095407756,0,57,3,5.26,4624,--,63553,295426457,0,0,0,0,342,4624,269749641,63430,300000,50000000,1809904326,-1543226435814404,0,0,5312,0
0_57,108,47,24,6,45,15,33,10,3814,0,45,29.3385,8.27001,2679,0,32,20.6077,5.94785,2769,0,32,21.3,6.05316,4050,0,48,31.1538,8.39273,3332,0,38,25.6308,7.05379,0,44,7.64126,6.69365,0,15,1.66066,1.90186,0,15,3.17022,1.86651,0,13,4.51503,2.01715,63554,300000,50000000,3097623023,0,58,3,5.17,4680,--,63554,295460610,0,0,0,0,429,4680,269776814,63431,300000,50000000,1811264603,-1543226435814404,0,0,6260,0
0_58,106,48,25,6,47,15,35,10,3794,0,41,29.6406,6.86788,2701,0,31,21.1016,5.30895,2778,0,31,21.7031,5.56687,4114,0,45,32.1406,7.00082,3349,0,36,26.1641,6.02829,0,40,7.65546,6.58518,0,14,1.63934,1.83663,0,13,3.16175,1.85707,0,12,4.56967,2.05294,63555,300000,50000000,3097801770,0,59,3,5.08,5569,--,63555,295504855,0,0,0,0,407,5569,-1543226435814404,63432,0,0,0,-1543226435814404,0,0,4583,0
0_59,108,47,26,6,47,15,35,10,3779,0,45,29.0692,8.42906,2674,0,32,20.5692,5.84931,2749,0,32,21.1462,6.01806,4156,0,48,31.9692,8.71156,3343,0,38,25.7154,7.13198,0,44,7.74235,6.68454,0,16,1.65246,1.89894,0,16,3.16448,1.8824,0,12,4.58497,2.05036,63556,300000,50000000,3098651318,0,60,3,5.00,4615,--,63556,295508537,0,0,0,0,386,4615,269905725,63432,300000,50000000,1817708229,-1543226435814404,0,0,6078,0
0_60,104,47,19,6,40,15,28,10,3644,0,40,28.9206,6.96317,2607,0,30,20.6905,5.25155,2705,0,30,21.4683,5.46807,3887,0,43,30.8492,6.7378,3212,0,35,25.4921,5.92646,0,39,7.53443,6.38301,0,13,1.58798,1.79577,0,15,3.05219,1.78741,0,11,4.48825,2.01053,63559,300000,50000000,3131939951,0,61,3,4.92,1257,--,63559,296190478,0,0,0,0,370,1257,269974745,63433,300000,50000000,1821159194,270001742,1650000,1822509201,5222,0
0_61,107,47,19,6,40,15,28,10,3767,0,40,29.2016,7.45049,2676,0,30,20.7442,5.64764,2756,0,30,21.3643,5.67319,4049,0,42,31.3876,7.23076,3313,0,35,25.6822,6.32208,0,40,8.91667,7.46514,0,15,1.83005,2.2651,0,14,3.10792,2.11205,0,12,4.33798,2.15067,63561,300000,50000000,3132763495,0,62,3,4.84,1131,--,63561,296206705,0,0,0,0,138,1131,269984324,63434,300000,50000000,1821638476,270011292,1650000,1822988479,6524,0
0_62,103,48,19,7,41,15,29,10,3746,13,41,29.7302,6.44687,2702,2,30,21.4444,5.0467,2776,2,32,22.0317,5.22651,4066,19,46,32.2698,6.50569,3323,9,36,26.373,5.63821,0,40,7.56284,6.46763,0,14,1.63907,1.7849,0,13,3.15246,1.80459,0,12,4.5623,2.0569,63563,300000,50000000,3139676182,0,63,3,4.76,4753,--,63563,296340626,0,0,0,0,438,4753,270054887,63435,300000,50000000,1825164901,-1543226435814404,0,0,4649,0
0_63,109,49,30,6,52,15,40,10,3896,0,41,29.5152,6.98644,2732,0,31,20.697,5.67549,2838,0,31,21.5,6.01324,4212,0,44,31.9091,7.07477,3415,0,36,25.8712,6.26003,0,40,7.71667,6.61294,0,15,1.68169,1.91415,0,14,3.14426,1.86071,0,12,4.53962,2.00895,63566,300000,50000000,3159255006,0,64,3,4.69,5521,--,63566,296660192,0,0,0,0,392,5521,270172639,63436,300000,50000000,1831053981,-1543226435814404,0,0,4650,0
0_64,108,47,31,6,52,15,40,10,3833,0,42,29.4846,7.09955,2704,0,31,20.8,5.28772,2786,0,31,21.4308,5.57182,4148,0,44,31.9077,6.96634,3367,0,36,25.9,6.05977,0,41,7.7847,6.62081,0,16,1.65383,1.89567,0,15,3.09098,1.85268,0,12,4.48306,2.03386,63567,300000,50000000,3160533341,0,65,3,4.62,4656,--,63567,296737604,0,0,0,0,379,4656,270759292,63437,300000,50000000,1860385564,-1543226435814404,0,0,4873,0
0_65,99,47,31,6,52,15,40,10,3594,0,41,29.7025,6.71454,2575,0,30,21.281,4.96138,2675,0,30,22.1074,5.12457,3849,0,42,31.8099,6.68205,3175,0,35,26.2397,5.70924,0,40,7.64016,6.51826,0,14,1.66339,1.82778,0,13,3.0918,1.7958,0,11,4.52322,1.99432,63568,300000,50000000,3165556706,0,66,3,4.55,5175,--,63568,296763114,0,0,0,0,384,5175,270808234,63438,300000,50000000,1862833477,-1543226435814404,0,0,5826,0
0_66,109,47,23,6,44,15,32,10,3820,0,42,29.1603,7.44939,2690,0,31,20.5344,5.61119,2772,0,31,21.1603,5.86465,4172,0,44,31.8473,7.45928,3363,0,36,25.6718,6.45412,0,40,7.65765,6.59297,0,14,1.68306,1.87581,0,15,3.17022,1.86168,0,12,4.54809,2.01961,63570,300000,50000000,3173268838,0,67,3,4.48,5191,--,63570,297004834,0,0,0,0,374,5191,271285004,63439,300000,50000000,1886670762,-1543226435814404,0,0,4922,0
0_67,96,46,23,6,44,14,32,10,3585,0,41,30.3814,6.32981,2599,0,30,22.0254,4.49569,2664,0,31,22.5763,4.57963,3866,0,45,32.7627,6.61877,3182,0,37,26.9661,5.36298,0,40,7.59563,6.5095,0,13,1.65164,1.7762,0,14,3.14617,1.79288,0,12,4.59891,2.06858,63571,300000,50000000,3176973945,0,68,3,4.41,4619,--,63571,297017819,0,0,0,0,377,4619,271580350,63440,300000,50000000,1901438779,-1543226435814404,0,0,4702,0
0_68,192,70,22,6,54,16,37,10,6386,0,48,28.3822,7.89406,4163,0,30,18.5022,5.47976,4257,0,31,18.92,5.28838,6852,1,48,30.4533,7.45707,5416,0,38,24.0711,6.17409,0,46,8.7724,7.75128,0,19,2.03907,2.74187,0,22,3.36749,2.65157,0,13,4.4653,2.0897,63572,300000,50000000,3177724510,0,69,3,4.35,6023,--,63572,297091930,0,0,0,0,353,6023,271724955,63441,300000,50000000,1908669012,-1543226435814404,0,0,4719,0
0_69,100,47,18,6,40,14,28,10,3694,0,43,30.2787,6.7317,2675,0,30,21.9262,4.87746,2746,0,32,22.5082,4.80138,3957,0,48,32.4344,6.9199,3263,0,38,26.7459,5.72106,0,41,7.65984,6.55914,0,14,1.63197,1.78099,0,13,3.17213,1.80312,0,12,4.5694,2.05241,63574,300000,50000000,3186246716,0,70,3,4.29,4922,--,63574,297247580,0,0,0,0,411,4922,271854867,63442,300000,50000000,1915163890,-1543226435814404,0,0,4624,0
0_70,102,47,28,6,50,14,38,9,3692,0,43,29.7742,6.42806,2685,0,32,21.6532,4.83109,2745,0,33,22.1371,4.67894,4027,0,47,32.4758,6.62286,3290,0,38,26.5323,5.47639,0,40,7.64973,6.52605,0,13,1.57678,1.7642,0,14,3.14727,1.79964,0,12,4.58224,2.08993,63577,300000,50000000,3201969128,0,71,3,4.23,4686,--,63577,297586035,0,0,0,0,403,4686,271996513,63443,300000,50000000,1922246748,-1543226435814404,0,0,4688,0
0_71,103,46,30,6,51,14,39,9,3731,0,43,29.848,6.64537,2700,0,32,21.6,4.88098,2767,0,31,22.136,4.80557,3985,0,45,31.88,6.5892,3290,0,37,26.32,5.60229,0,40,7.64563,6.52409,0,14,1.60191,1.78404,0,14,3.14208,1.81389,0,11,4.54754,2.02449,63579,300000,50000000,3208116068,0,72,3,4.17,4903,--,63579,297712523,0,0,0,0,533,4903,272308940,63444,300000,50000000,1937867158,-1543226435814404,0,0,4715,0
0_72,96,44,23,7,44,14,33,9,3552,18,41,30.359,5.71168,2562,10,30,21.8974,4.28351,2638,9,33,22.547,4.3195,3790,22,45,32.3932,5.84114,3134,16,37,26.7863,4.86366,0,40,7.56284,6.48998,0,13,1.64754,1.75426,0,12,3.11885,1.78437,0,12,4.5776,2.03286,63581,300000,50000000,3223035106,0,73,3,4.11,4842,--,63581,297941278,0,0,0,0,577,4842,273123373,63445,300000,50000000,1978587782,-1543226435814404,0,0,4694,0
0_73,108,50,20,6,43,15,30,10,3838,0,41,29.2977,7.10842,2703,0,30,20.6336,5.43133,2800,0,30,21.374,5.69094,4123,0,43,31.4733,7.08221,3364,0,35,25.6794,6.20301,0,40,7.62432,6.57634,0,15,1.6623,1.87335,0,15,3.2,1.79538,0,12,4.60601,2.00572,63582,300000,50000000,3226086234,0,74,3,4.05,4691,--,63582,298013145,0,0,0,0,384,4691,273427149,63446,300000,50000000,1993777935,-1543226435814404,0,0,4666,0
0_74,105,49,18,6,40,15,28,10,3775,0,42,29.4922,7.29726,2650,0,30,20.7031,5.25053,2740,0,31,21.4062,5.67401,4047,0,45,31.6172,7.24258,3299,0,36,25.7734,6.21391,0,41,7.6377,6.57665,0,15,1.66667,1.89227,0,13,3.20273,1.8554,0,12,4.58525,2.01106,63583,300000,50000000,3226578754,0,75,3,4.00,4807,--,63583,298074230,0,0,0,0,432,4807,273535689,63447,300000,50000000,1999204934,-1543226435814404,0,0,4756,0
0_75,97,45,19,6,39,14,28,10,3651,0,43,30.6807,6.54388,2621,0,31,22.0252,4.65889,2695,0,33,22.6471,4.8222,3896,0,47,32.7395,6.60845,3216,0,38,27.0252,5.52224,0,41,7.55601,6.59151,0,14,1.69044,1.84393,0,13,3.23661,1.84073,0,11,4.61175,2.01519,63584,300000,50000000,3230193634,0,76,3,3.95,4621,--,63584,298084075,0,0,0,0,386,4621,273882367,63448,300000,50000000,2016537069,-1543226435814404,0,0,6600,0
0_76,67,40,21,8,40,14,29,10,1205,5,21,13.8506,3.25728,2024,11,35,23.2644,6.1466,1450,7,25,16.6667,3.49603,1292,9,22,14.8506,2.82651,1489,9,24,17.1149,3.32329,0,22,6.34454,4.6187,0,20,1.85656,1.9395,0,10,3.28934,1.46681,0,16,4.73197,2.00123,63589,300000,50000000,3286271384,1,77,4,5.19,4686,--,63589,299186825,0,0,0,0,434,4686,-1543226435814404,63449,0,0,0,-1543226435814404,0,0,4689,0
0_77,100,47,19,7,41,15,29,10,3707,14,43,30.3852,6.40626,2654,4,30,21.7541,4.68921,2702,3,32,22.1475,5.02073,3883,20,45,31.8279,6.10253,3234,10,37,26.5082,5.41135,0,40,7.44863,6.58619,0,14,1.75984,1.84049,0,15,3.31284,1.87059,0,11,4.63907,2.01417,63591,300000,50000000,3299380453,0,78,4,5.13,5498,--,63591,299499545,0,0,0,0,557,5498,275066563,63449,300000,50000000,2075745465,-1543226435814404,0,0,6078,0
0_78,93,44,20,7,41,14,29,10,3482,21,43,30.5439,5.67719,2528,13,30,22.1754,3.84855,2595,14,32,22.7632,3.94991,3665,21,47,32.1491,5.58543,3070,18,38,26.9298,4.58778,0,40,7.40301,6.48851,0,15,1.76557,1.76462,0,13,3.29754,1.82147,0,12,4.65792,2.03948,63592,300000,50000000,3302202759,0,79,4,5.06,4683,--,63592,299540073,0,0,0,0,411,4683,275173780,63450,300000,50000000,2081108306,-1543226435814404,0,0,6678,0
0_79,97,46,22,6,43,14,31,10,3580,0,41,30.084,6.65169,2574,0,30,21.6303,4.54828,2639,0,32,22.1765,4.61027,3792,0,46,31.8655,6.61158,3140,0,37,26.3866,5.46049,0,40,7.48689,6.51745,0,15,1.74044,1.8215,0,14,3.30055,1.83704,0,11,4.66803,2.01115,63593,300000,50000000,3304159846,0,80,4,5.00,4642,--,63593,299596564,0,0,0,0,396,4642,275424244,63451,300000,50000000,2093631871,-1543226435814404,0,0,4662,0
0_80,102,48,22,6,44,15,32,10,3652,0,41,29.4516,7.02685,2606,0,30,21.0161,5.07204,2690,0,30,21.6935,5.32822,3851,0,42,31.0565,6.65304,3196,0,35,25.7742,5.85695,0,40,7.39973,6.49923,0,15,1.79508,1.82696,0,15,3.26148,1.76879,0,11,4.6377,1.95045,63594,300000,50000000,3306647530,0,81,4,4.94,4681,--,63594,299635726,0,0,0,0,442,4681,276307543,63452,300000,50000000,2137793625,276334515,1650000,2139143624,4619,0
0_81,103,47,23,6,44,15,32,10,3656,0,44,29.248,8.18551,2579,0,31,20.632,5.6392,2666,0,31,21.328,5.85666,3862,0,48,30.896,8.00882,3195,0,38,25.56,6.82279,0,43,7.39809,6.54562,0,15,1.74754,1.87686,0,14,3.31339,1.83556,0,11,4.66776,2.03843,63595,300000,50000000,3307981857,0,82,4,4.88,4631,--,63595,299685485,0,0,0,0,395,4631,276330063,63453,300000,50000000,2138921045,276357082,1650000,2140271048,4698,0
0_82,97,47,21,6,43,14,31,10,3621,0,42,30.4286,6.83487,2624,0,31,22.0504,4.69194,2661,0,31,22.3613,4.9088,3859,0,45,32.4286,6.96277,3196,0,36,26.8571,5.76032,0,41,7.53661,6.55786,0,15,1.70601,1.80267,0,17,3.31776,1.80947,0,11,4.62295,1.97676,63598,300000,50000000,3331370694,0,83,4,4.82,4732,--,63598,300115816,0,0,0,0,420,4732,276432468,63454,300000,50000000,2144041101,-1543226435814404,0,0,5038,0
0_83,103,47,17,6,38,15,26,10,3681,0,41,29.448,7.05006,2639,0,31,21.112,5.45852,2700,0,31,21.6,5.70894,3969,0,44,31.752,7.11804,3249,0,35,25.992,6.15597,0,40,7.63497,6.56049,0,15,1.63251,1.79942,0,14,3.2194,1.82326,0,12,4.55137,2.0175,63600,300000,50000000,3344552810,0,84,4,4.76,4664,--,63600,300430357,0,0,0,0,389,4664,276692605,63455,300000,50000000,2157048860,-1543226435814404,0,0,4639,0
0_84,96,44,22,7,43,14,32,10,3586,17,43,30.6496,5.78728,2606,9,31,22.2735,4.17077,2648,7,32,22.6325,4.24787,3880,19,47,33.1624,6.04818,3179,13,38,27.1709,4.88201,0,40,7.67404,6.41195,0,13,1.54508,1.77117,0,13,3.21885,1.82362,0,12,4.49344,2.04157,63602,300000,50000000,3365225860,0,85,4,4.71,4701,--,63602,300833146,0,0,0,0,439,4701,277149752,63456,300000,50000000,2179903940,-1543226435814404,0,0,4718,0
0_85,105,47,15,6,36,15,25,10,3709,0,41,29.2047,7.44358,2645,0,31,20.8268,5.69168,2710,0,31,21.3386,5.63345,4057,0,44,31.9449,7.69938,3287,0,36,25.8819,6.45714,0,40,7.61749,6.49654,0,15,1.59126,1.80183,0,14,3.26831,1.81948,0,12,4.55519,2.04056,63605,300000,50000000,3396490372,0,86,4,4.65,4681,--,63605,301437973,0,0,0,0,415,4681,277532862,63457,300000,50000000,2199059897,-1543226435814404,0,0,4712,0
0_86,98,46,16,6,37,14,25,10,3540,0,43,29.5,6.3561,2598,0,31,21.65,4.51045,2665,0,32,22.2083,4.56781,3869,0,46,32.2417,6.55489,3175,0,38,26.4583,5.38346,0,40,7.60902,6.36781,0,12,1.51011,1.69188,0,13,3.12923,1.75461,0,11,4.49617,2.02707,63606,300000,50000000,3397932461,0,87,4,4.60,5469,--,63606,301482281,0,0,0,0,377,5469,278540308,63458,300000,50000000,2249431278,-1543226435814404,0,0,4674,0
0_87,95,44,16,7,37,14,25,10,3536,18,42,30.4828,5.74379,2549,11,31,21.9741,4.1698,2610,8,32,22.5,4.22125,3833,21,46,33.0431,5.81821,3125,14,37,26.9397,4.85175,0,40,7.60902,6.44043,0,13,1.5735,1.78727,0,13,3.14235,1.8264,0,11,4.51202,2.02312,63607,300000,50000000,3400405081,0,88,4,4.55,4643,--,63607,301511109,0,0,0,0,429,4643,278606115,63459,300000,50000000,2252722431,-1543226435814404,0,0,4700,0
0_88,105,48,17,6,39,15,27,10,3641,0,41,28.6693,7.9239,2632,0,30,20.7244,5.83996,2688,0,31,21.1654,5.89777,4008,0,45,31.5591,8.17973,3241,0,36,25.5197,6.84686,0,40,7.68361,6.47542,0,14,1.53443,1.76693,0,14,3.09344,1.81825,0,11,4.47869,1.95435,63608,300000,50000000,3405043610,0,89,4,4.49,4554,--,63608,301560571,0,0,0,0,345,4554,279207776,63460,300000,50000000,2282805394,-1543226435814404,0,0,4744,0
0_89,99,47,19,6,41,14,29,9,3578,0,43,29.5702,6.50343,2616,0,31,21.6198,4.74168,2652,0,32,21.9174,4.58994,3917,0,48,32.3719,6.68677,3191,0,38,26.3719,5.45475,0,40,7.5806,6.49353,0,13,1.57077,1.72198,0,13,3.17022,1.80444,0,12,4.50792,2.07356,63609,300000,50000000,3409668733,0,90,4,4.44,4683,--,63609,301653345,0,0,0,0,421,4683,279407837,63461,300000,50000000,2292809113,-1543226435814404,0,0,4824,0
0_90,98,46,22,6,43,14,31,10,3614,0,42,30.1167,6.23456,2613,0,30,21.775,4.5267,2686,0,32,22.3833,4.64612,3917,0,47,32.6417,6.54064,3211,0,37,26.7583,5.38361,0,40,7.67596,6.49964,0,14,1.55273,1.79532,0,14,3.1724,1.79147,0,11,4.47896,2.01004,63610,300000,50000000,3413676130,0,91,4,4.40,5559,--,63610,301745873,0,0,0,0,396,5559,279596274,63462,300000,50000000,2302229153,-1543226435814404,0,0,4957,0
0_91,98,45,15,6,36,14,24,9,3546,0,44,29.7983,6.62511,2597,0,32,21.8235,4.88119,2658,1,32,22.3361,4.86848,3910,0,50,32.8571,7.06784,3176,0,40,26.6891,5.71265,0,40,7.66038,6.53337,0,12,1.53388,1.71356,0,12,3.12322,1.75738,0,12,4.51093,2.09113,63613,300000,50000000,3434591573,0,92,4,4.35,4719,--,63613,302225477,0,0,0,0,447,4719,279844478,63463,300000,50000000,2314641027,-1543226435814404,0,0,4707,0
0_92,94,45,12,6,33,14,21,9,3362,0,42,29.2348,7.17766,2438,0,31,21.2,5.53283,2512,0,32,21.8435,5.57415,3691,0,45,32.0957,7.41558,3003,0,37,26.113,6.34345,0,40,7.6347,6.41392,0,12,1.49918,1.70286,0,12,3.09727,1.75504,0,11,4.54836,2.02595,63615,300000,50000000,3441890394,0,93,4,4.30,5236,--,63615,302354279,0,0,0,0,416,5236,-1543226435814404,63464,0,0,0,-1543226435814404,0,0,4861,0
0_93,109,49,15,6,37,15,25,10,3767,0,42,28.5379,8.05041,2704,0,31,20.4848,6.29031,2742,0,31,20.7727,6.04352,4232,0,47,32.0606,8.58624,3358,0,36,25.4394,7.07349,0,41,7.77404,6.6692,0,14,1.54754,1.79683,0,14,3.17705,1.8397,0,12,4.54945,2.08809,63620,300000,50000000,3485151278,0,94,4,4.26,4813,--,63620,303170674,0,0,0,0,395,4813,280558020,63464,300000,50000000,2350315536,-1543226435814404,0,0,6078,0
0_94,98,46,16,6,37,14,25,10,3554,0,42,29.6167,6.55767,2624,0,32,21.8667,4.82517,2673,0,32,22.275,4.70454,3875,0,46,32.2917,6.80122,3179,0,38,26.4917,5.56776,0,40,7.59344,6.38956,0,13,1.43743,1.69833,0,13,3.07459,1.75077,0,12,4.45656,2.09932,63622,300000,50000000,3500104012,0,95,4,4.21,4830,--,63622,303500088,0,0,0,0,436,4830,280936045,63465,300000,50000000,2369217546,-1543226435814404,0,0,4705,0
