index,area,ave0,ave1,ave2,int0,int1,int2,std0,std1,std2,sort
15_34,376,0.24814,-0.40381,0.0769437,93.3005,-151.832,28.9308,0.272276,0.617936,0.337262,0
15_35,288,0.0429761,-0.0498116,0.0658696,12.3771,-14.3458,18.9705,0.0761881,0.231512,0.159376,0
15_36,149,0.0493523,-0.0982163,0.0458341,7.35349,-14.6342,6.82928,0.103441,0.25714,0.0820713,0
15_37,0,0,0,0,0,0,0,0,0,0,0
15_38,468,0.18662,-0.397892,0.128531,87.3379,-186.214,60.1524,0.212708,0.442466,0.268717,0
15_39,0,0,0,0,0,0,0,0,0,0,0
15_40,348,0.10939,-0.0425117,0.00966838,38.0679,-14.7941,3.36459,0.131287,0.216815,0.0952743,0
15_41,303,0.115792,-0.205127,0.0423547,35.0851,-62.1536,12.8335,0.122637,0.24664,0.118527,0
15_42,34,0.117223,-0.0977543,-0.058349,3.98557,-3.32365,-1.98387,0.220884,0.270643,0.261683,0
15_43,531,0.220907,-0.21706,0.0169709,117.302,-115.259,9.01153,0.22516,0.404597,0.226243,0
15_44,148,0.0344246,0.145708,-0.0719299,5.09484,21.5648,-10.6456,0.041673,0.298594,0.138697,0
15_45,238,0.0119666,0.0400168,0.00959562,2.84805,9.52401,2.28376,0.0377713,0.277715,0.120024,0
15_46,0,0,0,0,0,0,0,0,0,0,0
15_47,70,-0.00931749,0.136107,-0.0524268,-0.652224,9.52749,-3.66987,0.0832209,0.260019,0.0912237,0
15_48,0,0,0,0,0,0,0,0,0,0,0
15_49,446,0.171186,-0.259211,0.0673382,76.3488,-115.608,30.0328,0.186645,0.330996,0.179155,0
15_50,0,0,0,0,0,0,0,0,0,0,0
15_51,0,0,0,0,0,0,0,0,0,0,0
15_52,168,0.20092,-0.39737,0.0930432,33.7546,-66.7581,15.6313,0.277097,0.492367,0.281521,0
15_53,408,0.196909,-0.180183,0.0146637,80.3388,-73.5145,5.98279,0.214195,0.378114,0.192007,0
15_54,0,0,0,0,0,0,0,0,0,0,0
15_55,355,0.0939649,-0.0813987,0.0222726,33.3576,-28.8965,7.90676,0.0906959,0.213584,0.0961661,0
15_56,126,0.223147,-0.346673,0.0400831,28.1165,-43.6807,5.05047,0.260965,0.516628,0.278982,0
15_57,256,0.21935,-0.425285,0.113498,56.1536,-108.873,29.0554,0.226135,0.451155,0.240704,0
15_58,55,0.280511,-0.296321,-0.0107906,15.4281,-16.2976,-0.593484,0.259744,0.568999,0.300964,0
15_59,0,0,0,0,0,0,0,0,0,0,0
15_60,375,0.214064,-0.146368,0.025918,80.274,-54.888,9.71926,0.220173,0.405167,0.214685,0
15_61,375,0.129644,-0.181535,0.071089,48.6164,-68.0757,26.6584,0.185298,0.387238,0.231138,0
15_62,217,0.258295,-0.32403,0.0424002,56.0499,-70.3145,9.20085,0.219351,0.349956,0.220205,0
15_63,249,0.292842,-0.470794,0.0847978,72.9176,-117.228,21.1146,0.303576,0.53938,0.308888,0
15_64,47,0.144055,-0.133561,-0.0390218,6.77057,-6.27735,-1.83402,0.208319,0.332542,0.264445,0
15_65,533,0.148993,-0.142467,-0.0116453,79.4133,-75.9349,-6.20696,0.220174,0.418701,0.181147,0
15_66,0,0,0,0,0,0,0,0,0,0,0
15_67,219,0.138384,-0.323441,0.133929,30.3062,-70.8336,29.3304,0.156486,0.29994,0.20731,0
15_68,0,0,0,0,0,0,0,0,0,0,0
15_69,237,0.296507,-0.51664,0.127733,70.2721,-122.444,30.2728,0.329705,0.569208,0.308828,0
15_70,139,0.167069,-0.318726,0.0500553,23.2226,-44.303,6.95769,0.296196,0.485934,0.254009,0
15_71,45,0.0975725,0.0107963,-0.021045,4.39076,0.485835,-0.947024,0.232397,0.313811,0.214495,0
15_72,0,0,0,0,0,0,0,0,0,0,0
15_73,457,0.165782,-0.181982,-0.0183405,75.7626,-83.1655,-8.38163,0.271017,0.412518,0.280638,0
15_74,0,0,0,0,0,0,0,0,0,0,0
15_75,126,0.283593,-0.34726,-0.011172,35.7327,-43.7548,-1.40768,0.297192,0.475859,0.280954,0
15_76,284,0.145275,-0.158816,0.0134998,41.2581,-45.1037,3.83395,0.209911,0.292365,0.183363,0
15_77,141,0.148908,-0.169565,-0.0183963,20.996,-23.9087,-2.59388,0.275005,0.404024,0.246246,0
15_78,107,0.147946,-0.231858,0.0226434,15.8302,-24.8088,2.42284,0.271977,0.367902,0.233378,0
15_79,64,0.209881,-0.079024,-0.0632768,13.4324,-5.05754,-4.04972,0.243808,0.422152,0.259806,0
15_80,42,0.187631,-0.143202,-0.0581457,7.88049,-6.0145,-2.44212,0.226618,0.310076,0.277538,0
15_81,255,0.196277,-0.198879,-0.0200412,50.0506,-50.714,-5.1105,0.269106,0.37877,0.242486,0
15_82,1002,0.0607308,-0.0894502,0.017512,60.8523,-89.6291,17.5471,0.104862,0.169345,0.12964,0
15_83,498,0.0189858,-0.0332688,0.00827362,9.45493,-16.5679,4.12026,0.0672327,0.158059,0.046856,0
15_84,0,0,0,0,0,0,0,0,0,0,0
15_85,350,0.249011,-0.318457,0.054574,87.1538,-111.46,19.1009,0.267599,0.44769,0.22993,0
15_86,0,0,0,0,0,0,0,0,0,0,0
15_87,59,0.326502,-0.354821,0.0159122,19.2636,-20.9345,0.938819,0.280641,0.606021,0.277842,0
15_88,242,0.0809533,-0.0176028,0.0116969,19.5907,-4.25987,2.83064,0.10322,0.278151,0.109636,0
15_89,121,0.218373,-0.297269,0.00347246,26.4231,-35.9695,0.420168,0.283194,0.428635,0.251393,0
15_90,0,0,0,0,0,0,0,0,0,0,0
15_91,96,0.0382046,0.185733,-0.0923822,3.66764,17.8303,-8.86869,0.0485324,0.319805,0.140913,0
15_92,646,0.115723,-0.00161894,-0.0193596,74.7568,-1.04584,-12.5063,0.100774,0.22721,0.110803,0
15_93,0,0,0,0,0,0,0,0,0,0,0
15_94,0,0,0,0,0,0,0,0,0,0,0
15_95,0,0,0,0,0,0,0,0,0,0,0
15_96,388,0.127116,-0.187534,0.0533743,49.3209,-72.7633,20.7092,0.125287,0.2297,0.131899,0
15_97,413,0.160981,-0.18524,-0.00312485,66.485,-76.5041,-1.29056,0.237328,0.338668,0.204672,0
15_98,182,0.180622,-0.295726,0.0264761,32.8731,-53.8221,4.81865,0.289638,0.526524,0.298432,0
15_99,0,0,0,0,0,0,0,0,0,0,0
15_100,276,0.242813,-0.233017,0.0149058,67.0163,-64.3128,4.114,0.256569,0.42747,0.246834,0
15_101,31,0.128352,-0.137473,-0.0377307,3.97892,-4.26166,-1.16965,0.239485,0.247693,0.235401,0
15_102,343,0.0642487,-0.0773727,0.0124448,22.0373,-26.5388,4.26855,0.0769141,0.214121,0.114432,0
15_103,0,0,0,0,0,0,0,0,0,0,0
15_104,42,0.110234,0.0123299,-0.00180592,4.62982,0.517854,-0.0758488,0.087834,0.316452,0.15379,0
15_105,0,0,0,0,0,0,0,0,0,0,0
15_106,203,0.152891,-0.106815,-0.0111956,31.0369,-21.6835,-2.27271,0.184791,0.318815,0.174607,0
15_107,211,0.185743,-0.215408,0.000694888,39.1918,-45.4511,0.146621,0.27833,0.461432,0.290301,0
15_108,274,0.0275877,-0.000628432,-0.00193664,7.55904,-0.17219,-0.53064,0.047148,0.195021,0.0671714,0
15_109,47,-0.0493299,0.169488,-0.0505443,-2.31851,7.96594,-2.37558,0.109272,0.28061,0.0880137,0
15_110,285,-0.0254927,0.111318,0.0064469,-7.26542,31.7257,1.83737,0.153018,0.33056,0.117708,0
15_111,584,0.061172,0.08994,-0.0289273,35.7244,52.5249,-16.8935,0.0900836,0.221534,0.0794502,0
15_112,149,0.169447,-0.428335,0.116784,25.2476,-63.8219,17.4008,0.290707,0.563485,0.294762,0
15_113,401,0.0849562,0.0449806,-0.0138565,34.0674,18.0372,-5.55645,0.113997,0.262725,0.106664,0
15_114,292,0.14733,-0.17259,0.00853024,43.0204,-50.3962,2.49083,0.214594,0.3324,0.183502,0
15_115,421,0.0911408,-0.0775947,0.0648277,38.3703,-32.6674,27.2924,0.120186,0.323868,0.189449,0
15_116,169,0.0650302,0.0130714,0.0197924,10.9901,2.20907,3.34492,0.120717,0.320033,0.142974,0
15_117,149,0.0529454,0.240494,-0.111728,7.88887,35.8335,-16.6474,0.0473189,0.319982,0.136297,0
15_118,201,0.0150729,0.0216132,0.036204,3.02966,4.34425,7.27701,0.0897959,0.267615,0.108996,0
15_119,0,0,0,0,0,0,0,0,0,0,0
15_120,171,0.190938,-0.322072,0.0478634,32.6504,-55.0744,8.18465,0.276723,0.457774,0.271823,0
15_121,207,0.197497,-0.374863,0.0735994,40.8818,-77.5967,15.2351,0.252263,0.488164,0.270006,0
15_122,142,0.131298,-0.191583,0.0329304,18.6443,-27.2048,4.67611,0.176514,0.387503,0.191013,0
15_123,227,0.231427,-0.387109,0.0487985,52.5338,-87.8736,11.0773,0.281868,0.618896,0.31239,0
15_124,296,0.209047,-0.256882,0.0105716,61.8778,-76.0372,3.12919,0.279507,0.497722,0.283306,0
15_125,270,0.173745,-0.269107,0.0736357,46.9111,-72.6588,19.8816,0.196455,0.328478,0.202862,0
15_126,283,0.206918,-0.31198,0.037326,58.5579,-88.2903,10.5633,0.249771,0.482341,0.211996,0
15_127,434,0.155025,-0.0455869,-0.00520521,67.2806,-19.7847,-2.25906,0.165433,0.316829,0.14218,0
15_128,320,0.128269,-0.189975,0.0126217,41.046,-60.7921,4.03896,0.219294,0.424096,0.217897,0
15_129,1485,0.0583512,-0.0642955,0.0655514,86.6515,-95.4788,97.3438,0.089272,0.243672,0.163387,0
15_130,182,0.170176,-0.309097,0.0550144,30.9721,-56.2556,10.0126,0.289798,0.47478,0.26914,0
15_131,45,0.0904054,-0.120611,-0.0102802,4.06825,-5.42747,-0.462607,0.262607,0.297409,0.232428,0
15_132,0,0,0,0,0,0,0,0,0,0,0
15_133,669,0.132141,-0.124325,-0.021701,88.4023,-83.1737,-14.518,0.249933,0.343552,0.268309,0
15_134,210,0.184244,-0.291414,0.0669232,38.6912,-61.197,14.0539,0.222956,0.388648,0.22069,0
15_135,0,0,0,0,0,0,0,0,0,0,0
15_136,215,0.092035,-0.017583,0.0236902,19.7875,-3.78034,5.0934,0.130144,0.357657,0.172076,0
15_137,443,0.181329,-0.222086,0.0219829,80.3287,-98.3839,9.73842,0.21333,0.418344,0.226367,0
15_138,233,0.187209,-0.289874,0.0432415,43.6197,-67.5406,10.0753,0.2022,0.469328,0.241842,0
15_139,110,0.186815,-0.251686,-0.0056092,20.5496,-27.6854,-0.617011,0.22709,0.433567,0.268457,0
15_140,47,0.182167,-0.28607,0.0396927,8.56187,-13.4453,1.86555,0.253946,0.393364,0.20084,0
15_141,45,0.281062,-0.389343,0.0403492,12.6478,-17.5204,1.81571,0.288176,0.572895,0.344067,0
15_142,161,0.0761256,0.00720431,-0.0219902,12.2562,1.15989,-3.54043,0.158916,0.324013,0.164268,0
15_143,167,0.19295,-0.3309,0.0588966,32.2226,-55.2603,9.83574,0.226788,0.490925,0.25913,0
15_144,395,0.107233,-0.0843306,0.0112314,42.3571,-33.3106,4.43641,0.127357,0.304474,0.131985,0
15_145,44,0.0686509,-0.00888877,-0.0552059,3.02064,-0.391106,-2.42906,0.150604,0.182254,0.18647,0
15_146,190,0.0841848,-0.049322,0.00141001,15.9951,-9.37118,0.267901,0.107683,0.277562,0.11179,0
15_147,209,0.18227,-0.272411,0.0631832,38.0945,-56.9338,13.2053,0.236492,0.414174,0.2394,0
15_148,349,0.130178,-0.102131,0.00527287,45.432,-35.6439,1.84023,0.156723,0.309064,0.13743,0
15_149,0,0,0,0,0,0,0,0,0,0,0
15_150,172,0.250093,-0.350668,0.013576,43.016,-60.3149,2.33508,0.258799,0.385074,0.185815,0
15_151,214,0.184495,-0.239937,0.000577381,39.4818,-51.3465,0.12356,0.247396,0.446663,0.253745,0
15_152,120,0.159245,-0.260654,0.0181754,19.1094,-31.2785,2.18104,0.286165,0.466854,0.24306,0
15_153,0,0,0,0,0,0,0,0,0,0,0
15_154,89,0.0746863,0.0877741,-0.0448476,6.64708,7.81189,-3.99143,0.0908053,0.298798,0.140147,0
15_155,66,0.174798,-0.0965212,-0.0424691,11.5367,-6.3704,-2.80296,0.236607,0.548707,0.290008,0
15_156,267,0.238885,-0.36411,0.0820153,63.7824,-97.2174,21.8981,0.272148,0.504531,0.276619,0
15_157,244,0.0204721,0.0574792,-0.0219377,4.99519,14.0249,-5.3528,0.0393061,0.201599,0.0870374,0
15_158,48,0.126175,-0.040081,-0.0974652,6.0564,-1.92389,-4.67833,0.235223,0.251889,0.214546,0
15_159,170,0.201306,-0.44118,0.0990295,34.222,-75.0007,16.835,0.27788,0.592021,0.303914,0
15_160,0,0,0,0,0,0,0,0,0,0,0
15_161,81,0.175555,-0.248707,0.00601708,14.22,-20.1453,0.487384,0.251285,0.381078,0.203557,0
15_162,849,0.12046,-0.143674,-0.00971592,102.271,-121.979,-8.24881,0.250072,0.327443,0.231076,0
15_163,511,0.226426,-0.141607,0.0340554,115.704,-72.3614,17.4023,0.233414,0.426322,0.217746,0
15_164,147,0.177611,-0.330162,0.0366463,26.1088,-48.5338,5.387,0.30023,0.515965,0.230804,0
15_165,526,0.158559,-0.185561,0.0434073,83.4022,-97.6052,22.8322,0.182243,0.310553,0.175083,0
15_166,450,0.106366,0.0182067,-0.0115448,47.8646,8.19301,-5.19515,0.144149,0.378206,0.196123,0
15_167,335,0.103759,-0.0724192,-0.0115027,34.7593,-24.2604,-3.85341,0.135445,0.266974,0.131268,0
15_168,603,0.160957,-0.106872,0.0376487,97.0572,-64.4437,22.7022,0.148429,0.239399,0.104422,0
15_169,250,0.188733,-0.2461,0.0578125,47.1832,-61.5251,14.4531,0.211545,0.441279,0.22239,0
15_170,45,0.0948323,-0.12394,0.00224837,4.26745,-5.57731,0.101177,0.245652,0.279706,0.187958,0
15_171,373,0.17941,-0.117617,-0.0325954,66.92,-43.8711,-12.1581,0.234902,0.466122,0.244138,0
15_172,0,0,0,0,0,0,0,0,0,0,0
15_173,734,0.0516705,-0.0276684,0.0706737,37.9261,-20.3086,51.8745,0.0754745,0.281338,0.16039,0
15_174,456,0.10084,-0.0388282,0.00406984,45.983,-17.7057,1.85585,0.104416,0.320346,0.139266,0
15_175,280,0.194312,-0.287006,0.021276,54.4074,-80.3618,5.95727,0.229317,0.407579,0.169108,0
15_176,0,0,0,0,0,0,0,0,0,0,0
15_177,286,0.192792,-0.237978,0.0577179,55.1386,-68.0618,16.5073,0.216029,0.446023,0.200135,0
15_178,55,0.123424,-0.104239,-0.0566127,6.7883,-5.73313,-3.1137,0.246689,0.328399,0.21334,0
15_179,274,0.187747,-0.365675,0.0890731,51.4426,-100.195,24.406,0.240535,0.441112,0.220642,0
15_180,583,0.0792753,-0.0916755,0.0135604,46.2175,-53.4468,7.90573,0.0806401,0.217758,0.0967632,0
15_181,308,0.0862167,-0.0194332,-0.00154505,26.5548,-5.98543,-0.475876,0.0664958,0.180903,0.098952,0
15_182,658,0.067232,0.037022,-0.0219433,44.2387,24.3605,-14.4387,0.0954682,0.259597,0.117099,0
15_183,1296,0.0658908,-0.0928245,0.0934451,85.3945,-120.301,121.105,0.105321,0.290199,0.208608,1
15_184,808,0.08398,-0.0981325,0.0980982,67.8558,-79.2911,79.2634,0.107855,0.310601,0.211716,0
15_185,238,0.0128895,0.02343,0.00540187,3.0677,5.57633,1.28565,0.0496562,0.197768,0.0721773,0
15_186,305,0.0748216,-0.0133036,0.0545204,22.8206,-4.05759,16.6287,0.130963,0.349009,0.188366,0
15_187,30,0.0734332,-0.0539535,-0.00195761,2.203,-1.6186,-0.0587283,0.187707,0.237541,0.286064,0
15_188,420,0.208375,-0.318578,0.0939325,87.5176,-133.803,39.4516,0.216711,0.430429,0.231217,0
15_189,0,0,0,0,0,0,0,0,0,0,0
15_190,285,0.0312702,0.0272582,-0.0129555,8.912,7.7686,-3.69233,0.0778994,0.263556,0.0926857,0
15_191,101,-0.0369915,0.13476,-0.0131482,-3.73614,13.6108,-1.32797,0.105861,0.325271,0.104748,0
15_192,82,0.0506277,0.0564769,-0.0372726,4.15147,4.6311,-3.05635,0.0500869,0.253422,0.133277,0
15_193,393,0.326287,-0.533968,0.111842,128.231,-209.85,43.954,0.262158,0.550237,0.250746,0
15_194,460,0.0793429,-0.101503,0.0247491,36.4977,-46.6915,11.3846,0.0910159,0.195953,0.0671218,0
15_195,0,0,0,0,0,0,0,0,0,0,0
15_196,455,0.18046,-0.145924,0.0215046,82.1095,-66.3956,9.7846,0.211805,0.366707,0.21189,0
15_197,0,0,0,0,0,0,0,0,0,0,0
15_198,391,0.163565,-0.264429,0.0633498,63.9539,-103.392,24.7698,0.191507,0.43134,0.193003,0
15_199,0,0,0,0,0,0,0,0,0,0,0
15_200,577,0.126088,-0.0711738,0.0135495,72.7525,-41.0673,7.81809,0.126613,0.332883,0.148165,0
15_201,73,-0.0116413,0.2144,-0.0455313,-0.849817,15.6512,-3.32379,0.0519963,0.379792,0.134122,0
15_202,0,0,0,0,0,0,0,0,0,0,0
15_203,306,0.307527,-0.482424,0.0755056,94.1033,-147.622,23.1047,0.264546,0.520183,0.235857,0
15_204,208,0.0503525,-0.00447669,-0.012312,10.4733,-0.931151,-2.56089,0.0668935,0.30323,0.107259,0
15_205,0,0,0,0,0,0,0,0,0,0,0
15_206,226,0.00824479,0.107445,-0.0331405,1.86332,24.2825,-7.48976,0.0586589,0.251385,0.0859277,0
15_207,321,0.231265,-0.374297,0.0682982,74.236,-120.149,21.9237,0.240493,0.508452,0.214906,0
15_208,0,0,0,0,0,0,0,0,0,0,0
15_209,514,0.0121805,0.117244,-0.0166023,6.26078,60.2632,-8.5336,0.0712328,0.280552,0.090374,0
15_210,489,0.106677,-0.0257774,-0.0396986,52.165,-12.6052,-19.4126,0.202705,0.320599,0.191737,0
15_211,318,0.278032,-0.440771,0.0931363,88.414,-140.165,29.6174,0.259353,0.563391,0.286427,0
15_212,448,0.0979815,-0.129654,0.079418,43.8957,-58.085,35.5793,0.185162,0.390314,0.22788,0
15_213,654,0.0425362,-0.0683968,0.134724,27.8187,-44.7315,88.1094,0.0983407,0.279512,0.177262,1
15_214,636,0.152473,-0.284518,0.131197,96.9727,-180.954,83.4416,0.236697,0.4827,0.251117,0
15_215,152,-0.0124375,0.086247,-0.0248052,-1.8905,13.1095,-3.77039,0.0712453,0.224154,0.07585,0
15_216,0,0,0,0,0,0,0,0,0,0,0
15_217,250,0.214853,-0.316551,0.0726102,53.7131,-79.1377,18.1525,0.258002,0.461641,0.252582,0
15_218,270,0.224911,-0.334509,0.0697082,60.726,-90.3176,18.8212,0.22917,0.504631,0.253758,0
15_219,0,0,0,0,0,0,0,0,0,0,0
15_220,381,0.213821,-0.279307,0.0251534,81.4656,-106.416,9.58344,0.302736,0.523022,0.283398,0
15_221,501,0.138255,-0.0418656,0.0159055,69.2655,-20.9747,7.96866,0.154359,0.343037,0.156175,0
15_222,351,0.126299,-0.224616,0.0800109,44.3308,-78.8403,28.0838,0.153374,0.351023,0.207649,0
15_223,368,0.206009,-0.337202,0.0674755,75.8115,-124.091,24.831,0.245527,0.518994,0.232509,0
15_224,0,0,0,0,0,0,0,0,0,0,0
15_225,395,0.093527,-0.0927341,0.0128638,36.9432,-36.63,5.0812,0.113125,0.261725,0.109936,0
15_226,308,0.00327281,-0.00477437,0.0145065,1.00803,-1.47051,4.46801,0.0553487,0.162384,0.0541634,0
15_227,42,0.152429,-0.0654529,-0.0821651,6.40201,-2.74902,-3.45093,0.239441,0.268595,0.281427,0
15_228,1222,0.0647697,-0.0954615,0.0334114,79.1485,-116.654,40.8288,0.0846369,0.163446,0.0643556,0
15_229,0,0,0,0,0,0,0,0,0,0,0
15_230,30,0.147389,-0.0952149,-0.00731836,4.42166,-2.85645,-0.219551,0.205479,0.270533,0.255634,0
15_231,208,0.0330237,-0.105994,0.0493317,6.86893,-22.0468,10.261,0.100811,0.201087,0.0726217,0
15_232,0,0,0,0,0,0,0,0,0,0,0
15_233,359,0.157092,-0.256481,0.0574662,56.3959,-92.0767,20.6304,0.218209,0.428823,0.20887,0
15_234,431,0.112623,-0.0602438,0.0165039,48.5406,-25.9651,7.1132,0.131281,0.259739,0.123814,0
15_235,0,0,0,0,0,0,0,0,0,0,0
15_236,0,0,0,0,0,0,0,0,0,0,0
15_237,656,0.235631,-0.320119,0.139097,154.574,-209.998,91.2475,0.226593,0.390666,0.198468,0
15_238,398,0.0307972,-0.0891685,0.0409976,12.2573,-35.4891,16.317,0.0679582,0.148536,0.0513539,0
15_239,2197,0.0644796,-0.0789261,0.0910149,141.662,-173.401,199.96,0.0754461,0.185861,0.128223,0
15_240,527,0.0850101,-0.0334788,-0.000451544,44.8003,-17.6433,-0.237964,0.124968,0.263155,0.108413,0
15_241,289,0.155264,-0.0745822,-0.028447,44.8713,-21.5543,-8.2212,0.20415,0.36426,0.231099,0
15_242,0,0,0,0,0,0,0,0,0,0,0
15_243,615,0.187155,-0.264989,0.0733852,115.101,-162.968,45.1319,0.179615,0.319833,0.174428,0
15_244,1990,0.119559,-0.110673,0.0288263,237.923,-220.24,57.3643,0.14787,0.271938,0.140262,0
15_245,252,-0.0137394,0.0404115,-0.00468755,-3.46233,10.1837,-1.18126,0.120216,0.240508,0.0477478,0
15_246,0,0,0,0,0,0,0,0,0,0,0
15_247,91,-0.0244827,0.140896,-0.0384093,-2.22793,12.8216,-3.49524,0.106992,0.307918,0.0785543,0
15_248,475,0.0845958,-0.0907116,0.0112315,40.183,-43.088,5.33496,0.0880275,0.245924,0.105684,0
15_249,692,0.0651423,0.0196272,-0.00323956,45.0785,13.582,-2.24178,0.0717497,0.185336,0.0788224,0
15_250,416,0.0775551,-0.130384,0.0614589,32.2629,-54.2399,25.5669,0.101825,0.270806,0.192102,0
15_251,158,0.207122,-0.329582,0.0621269,32.7252,-52.074,9.81605,0.251365,0.571859,0.271178,0
15_252,0,0,0,0,0,0,0,0,0,0,0
15_253,659,0.172203,-0.17581,0.0769761,113.482,-115.859,50.7272,0.190972,0.361332,0.167884,0
15_254,272,-0.00035508,0.0560334,-0.0139846,-0.0965817,15.2411,-3.80382,0.0804931,0.241642,0.0717074,0
15_255,244,0.0503429,-0.0511121,0.00189792,12.2837,-12.4713,0.463092,0.052999,0.177685,0.0679818,0
15_256,348,0.151459,-0.118618,-0.0284754,52.7079,-41.2792,-9.90944,0.233557,0.281545,0.247998,0
15_257,423,0.0707628,0.00436236,0.0112808,29.9327,1.84528,4.77179,0.0922648,0.237882,0.090192,0
15_258,500,0.156016,-0.256378,0.0446945,78.0079,-128.189,22.3473,0.226982,0.38677,0.170698,0
15_259,0,0,0,0,0,0,0,0,0,0,0
15_260,306,0.148819,-0.0326852,-0.0135417,45.5386,-10.0017,-4.14377,0.221298,0.460738,0.233399,0
15_261,370,0.123365,-0.130259,0.0122214,45.645,-48.196,4.52192,0.153978,0.353581,0.160311,0
15_262,1154,0.126562,-0.156458,0.0411387,146.052,-180.553,47.4741,0.133232,0.319705,0.135889,0
15_263,708,0.166318,-0.162906,0.0293948,117.753,-115.337,20.8115,0.191141,0.346598,0.179238,0
15_264,721,0.0612352,-0.0619338,0.0202694,44.1506,-44.6543,14.6143,0.0619535,0.129833,0.059012,0
15_265,345,0.181613,-0.261107,0.068167,62.6566,-90.0821,23.5176,0.167835,0.34513,0.171835,0
15_266,0,0,0,0,0,0,0,0,0,0,0
15_267,318,0.2659,-0.383064,0.065567,84.5563,-121.814,20.8503,0.290433,0.558044,0.266711,0
15_268,230,0.0884784,-0.0669167,0.00383062,20.35,-15.3909,0.881042,0.105355,0.283088,0.116271,0
15_269,298,0.197343,-0.334464,0.0655662,58.8081,-99.6704,19.5387,0.212585,0.50711,0.262437,0
15_270,0,0,0,0,0,0,0,0,0,0,0
15_271,620,0.0843469,0.0250424,-0.0203402,52.2951,15.5263,-12.6109,0.107083,0.282834,0.114378,0
15_272,637,0.150843,-0.124833,-0.00711629,96.087,-79.5185,-4.53307,0.203195,0.344302,0.185605,0
15_273,676,0.122027,-0.0774475,0.0331475,82.4905,-52.3545,22.4077,0.136408,0.247345,0.116024,0
15_274,311,0.159268,-0.199464,0.0341769,49.5325,-62.0332,10.629,0.19346,0.416686,0.191231,0
15_275,665,0.209287,-0.164513,0.0807273,139.176,-109.401,53.6836,0.201209,0.331845,0.174354,0
15_276,522,0.144635,-0.22194,0.0775438,75.4994,-115.852,40.4779,0.168425,0.323371,0.207858,0
15_277,322,0.170322,-0.313139,0.0721314,54.8436,-100.831,23.2263,0.213206,0.407482,0.207681,0
15_278,346,0.136721,-0.110916,0.0536402,47.3054,-38.3771,18.5595,0.158334,0.260195,0.13774,0
15_279,354,0.0735079,-0.127409,0.067483,26.0218,-45.1029,23.889,0.115862,0.236238,0.174902,0
15_280,0,0,0,0,0,0,0,0,0,0,0
15_281,349,0.103679,-0.0946092,0.0127041,36.1839,-33.0186,4.43374,0.119057,0.281484,0.12325,0
15_282,0,0,0,0,0,0,0,0,0,0,0
15_283,59,0.119912,-0.0866811,-0.0480187,7.07481,-5.11418,-2.83311,0.204747,0.26076,0.254105,0
15_284,1195,0.163504,-0.137387,-0.0245142,195.387,-164.178,-29.2944,0.235178,0.326725,0.229368,0
15_285,33,0.217032,-0.0424668,-0.169483,7.16206,-1.40141,-5.59292,0.226926,0.207605,0.205314,0
15_286,236,0.228813,-0.322831,0.0332972,53.9998,-76.1881,7.85815,0.252107,0.457283,0.250447,0
15_287,0,0,0,0,0,0,0,0,0,0,0
15_288,379,0.240512,-0.450797,0.0915985,91.1539,-170.852,34.7158,0.267374,0.515861,0.250874,0
15_289,0,0,0,0,0,0,0,0,0,0,0
15_290,294,0.227549,-0.362159,0.0726848,66.8994,-106.475,21.3693,0.30578,0.604752,0.2881,0
15_291,0,0,0,0,0,0,0,0,0,0,0
15_292,188,0.0341596,-0.0727903,0.0234376,6.42201,-13.6846,4.40627,0.108003,0.227938,0.0623681,0
15_293,170,0.0222145,-0.00981667,-0.00544091,3.77646,-1.66883,-0.924954,0.0813127,0.166009,0.0601336,0
15_294,230,0.175451,-0.367639,0.0872519,40.3538,-84.557,20.0679,0.249979,0.540332,0.275757,0
15_295,0,0,0,0,0,0,0,0,0,0,0
15_296,218,0.188146,-0.353991,0.0469784,41.0158,-77.1701,10.2413,0.25605,0.522616,0.277033,0
15_297,1263,0.0158756,-0.0263472,0.0399397,20.0508,-33.2765,50.4438,0.0398615,0.141119,0.0739126,1
15_298,320,0.188383,-0.336952,0.0783141,60.2827,-107.825,25.0605,0.200132,0.3404,0.157467,0
15_299,0,0,0,0,0,0,0,0,0,0,0
15_300,82,0.0564192,0.109071,-0.0583899,4.62638,8.94381,-4.78797,0.112674,0.260668,0.139804,0
15_301,0,0,0,0,0,0,0,0,0,0,0
15_302,628,0.138344,-0.286059,0.0876936,86.88,-179.645,55.0716,0.162952,0.378621,0.210691,0
15_303,367,0.0976356,0.0311877,-0.0247856,35.8323,11.4459,-9.09632,0.115433,0.291203,0.119031,0
15_304,121,0.0358492,0.0839539,-0.025374,4.33775,10.1584,-3.07026,0.0515815,0.2676,0.098509,0
15_305,0,0,0,0,0,0,0,0,0,0,0
15_306,789,0.143368,-0.112682,-0.0337572,113.118,-88.9057,-26.6345,0.215318,0.336275,0.220938,0
15_307,70,0.237775,-0.600729,0.173011,16.6442,-42.051,12.1108,0.304655,0.63899,0.305966,0
15_308,0,0,0,0,0,0,0,0,0,0,0
15_309,37,0.0226525,0.167648,-0.0596701,0.838143,6.20298,-2.20779,0.0636887,0.381423,0.136415,0
15_310,200,0.224933,-0.239764,-0.000591502,44.9866,-47.9528,-0.1183,0.270509,0.498232,0.268446,0
15_311,0,0,0,0,0,0,0,0,0,0,0
