index,area,perimeter,min_xpos,min_ypos,max_xpos,max_ypos,center_x,center_y,integral_CH0,min_CH0,max_CH0,ave_CH0,std_CH0,integral_CH1,min_CH1,max_CH1,ave_CH1,std_CH1,integral_CH2,min_CH2,max_CH2,ave_CH2,std_CH2,integral_CH3,min_CH3,max_CH3,ave_CH3,std_CH3,integral_CH4,min_CH4,max_CH4,ave_CH4,std_CH4,integral_CH1-CH0,min_CH1-CH0,max_CH1-CH0,ave_CH1-CH0,std_CH1-CH0,integral_CH2-CH0,min_CH2-CH0,max_CH2-CH0,ave_CH2-CH0,std_CH2-CH0,integral_CH3-CH0,min_CH3-CH0,max_CH3-CH0,ave_CH3-CH0,std_CH3-CH0,integral_CH4-CH0,min_CH4-CH0,max_CH4-CH0,ave_CH4-CH0,std_CH4-CH0,integral_Est0,min_Est0,max_Est0,ave_Est0,std_Est0,integral_Est1,min_Est1,max_Est1,ave_Est1,std_Est1,id,count,frequency,sort_timestamp,sort,n_sample,n_sort,sort_rate,proc_time,proc_idc,id,abs_time,1st_img,2nd_img,3rd_img,data_ready,proc_begin,proc_time,none,sort,result0,result1,result2,result3,result4
4_446,216,64,77,10,96,28,85,18,3769,0,40,15.3211,10.5791,3270,0,32,13.2927,8.35613,3787,0,37,15.3943,8.97031,5017,0,45,20.3943,11.1579,3959,0,38,16.0935,9.62189,115,0,4,0.46748,0.961114,447,0,9,1.81707,2.48963,1248,0,12,5.07317,3.20865,340,0,6,1.38211,1.69658,83.542,-0.139804,1,0.339601,0.254557,-6.38065,-0.426915,0.293628,-0.0259376,0.141232,28728,300000,50000000,1123763837,0,4447,1,0.02,5012,--,28728,43833207,0,0,0,0,425,5012,,0,174,0.307459,0.056934,53.4979,9.90652
4_447,246,66,77,9,97,29,85,18,4503,0,39,16.2563,10.1182,3936,0,29,14.2094,7.99003,4489,0,32,16.2058,8.48342,5904,0,43,21.3141,10.545,4717,0,35,17.0289,9.17849,132,0,6,0.476534,1.00018,465,0,9,1.6787,2.39464,1401,0,12,5.05776,2.83294,370,0,6,1.33574,1.72451,96.2087,-0.165806,1,0.347324,0.243297,-4.82549,-0.579392,0.320739,-0.0174206,0.122564,28729,300000,50000000,1123794669,0,4448,1,0.02,4854,--,28729,43836726,0,0,0,0,349,4854,,0,171,0.304195,0.0602837,52.0174,10.3085
4_448,213,62,78,10,98,28,86,18,3850,0,38,15.9091,10.6748,3381,0,30,13.9711,8.27492,3884,0,32,16.0496,8.82273,5130,0,44,21.1983,11.2908,4070,0,36,16.8182,9.66035,127,0,6,0.524793,1.09535,442,0,8,1.82645,2.35901,1280,0,11,5.28926,2.84572,358,0,6,1.47934,1.71092,91.297,-0.243555,1,0.37726,0.26985,-5.76094,-0.431002,0.63927,-0.0238055,0.148503,28731,252961,50000000,1124447105,0,4449,1,0.02,5000,--,28731,43844035,0,0,0,0,424,5000,,0,212,0.315207,0.0660013,66.824,13.9923
4_449,149,50,78,9,93,24,84,16,2530,0,37,14.5402,10.0118,2132,0,30,12.2529,7.78625,2467,0,33,14.1782,8.28011,3353,0,42,19.2701,10.3486,2611,0,35,15.0057,8.97794,73,0,5,0.41954,1.05147,264,0,7,1.51724,2.29122,823,0,11,4.72989,2.71681,191,0,6,1.0977,1.5598,52.0553,-0.315208,1,0.299169,0.247939,-1.33257,-0.421159,0.513098,-0.00765844,0.141288,28732,300000,50000000,1124773986,0,4450,1,0.02,4622,--,28732,43850276,0,0,0,0,406,4622,,0,116,0.308333,0.0383921,35.7666,4.45348
4_450,196,59,78,10,96,28,85,18,3584,0,37,16,10.6683,3133,0,32,13.9866,8.40412,3583,0,34,15.9955,9.03095,4686,0,44,20.9196,11.3193,3757,0,37,16.7723,9.74986,108,0,5,0.482143,1.11789,392,0,10,1.75,2.46765,1102,0,13,4.91964,3.22141,302,0,6,1.34821,1.73828,78.2999,-0.215397,1,0.349553,0.271421,-4.23999,-0.453749,0.433679,-0.0189285,0.156725,28733,291393,50000000,1124818075,0,4451,1,0.02,4645,--,28733,43856810,0,0,0,0,441,4645,,0,164,0.31681,0.0713559,51.9568,11.7024
4_451,221,66,79,10,98,30,86,18,4108,0,39,16.3016,10.327,3608,0,30,14.3175,8.01898,4145,0,33,16.4484,8.55847,5431,0,45,21.5516,10.5988,4325,0,36,17.1627,9.25613,142,0,5,0.563492,1.03507,482,0,10,1.9127,2.53396,1323,0,13,5.25,2.90132,379,0,6,1.50397,1.7672,91.594,-0.15952,1,0.363468,0.247901,-3.57962,-0.494144,0.388359,-0.0142049,0.144301,28735,300000,50000000,1125884105,0,4452,1,0.02,4697,--,28735,43862921,0,0,0,0,475,4697,,0,210,0.301295,0.0628043,63.272,13.1889
4_452,188,59,79,10,99,28,87,18,3365,0,38,15.6512,11.1177,2928,0,32,13.6186,8.68699,3427,0,34,15.9395,9.33516,4441,0,42,20.6558,11.5804,3536,0,36,16.4465,10.0605,108,0,6,0.502326,1.06912,444,0,11,2.06512,2.7611,1076,0,12,5.00465,3.32922,320,0,7,1.48837,1.88473,88.7455,-0.18907,1,0.41277,0.298907,-5.24344,-0.508046,0.513037,-0.0243881,0.169566,28736,300000,50000000,1126036202,0,4453,1,0.02,5226,--,28736,43879014,0,0,0,0,409,5226,,0,199,0.337103,0.0713074,67.0834,14.1902
4_453,199,62,80,10,100,28,87,18,3594,0,37,15.7632,10.8043,3141,0,30,13.7763,8.37435,3681,0,33,16.1447,9.06173,4739,0,42,20.7851,11.2998,3786,0,36,16.6053,9.77835,112,0,5,0.491228,0.98449,446,0,9,1.95614,2.6204,1145,0,12,5.02193,3.04707,326,0,5,1.42982,1.74451,80.1612,-0.260606,1,0.351584,0.261973,-3.74969,-0.454163,0.510072,-0.016446,0.148502,28738,300000,50000000,1126978173,0,4454,1,0.02,5515,--,28738,43899927,0,0,0,0,494,5515,,0,194,0.333182,0.0767006,64.6374,14.8799
4_454,4,11,55,28,61,30,57,28,215,15,24,19.5455,2.46295,224,17,24,20.3636,2.77235,241,19,26,21.9091,2.4663,285,23,30,25.9091,2.4663,241,18,25,21.9091,2.53895,13,0,3,1.18182,0.935966,26,0,5,2.36364,1.36666,70,5,8,6.36364,0.881396,26,1,3,2.36364,0.771389,6.06336,0.41212,0.808391,0.551214,0.108473,-0.706446,-0.262289,0.135147,-0.0642224,0.104289,28740,300000,50000000,1127821382,0,4455,1,0.02,4823,--,28740,43904234,0,0,0,0,534,4823,,1,2784,0.147664,0.0698884,411.095,194.569
4_455,217,65,80,8,100,28,88,17,3729,0,39,15.0972,10.6755,3185,0,32,12.8947,8.35868,3755,0,36,15.2024,9.13238,4947,0,45,20.0283,11.5248,3903,0,38,15.8016,9.79988,84,0,5,0.340081,0.818395,424,0,9,1.7166,2.44135,1218,0,13,4.93117,3.24682,311,0,5,1.25911,1.63887,84.2686,-0.080194,1,0.341168,0.267308,-9.52422,-0.55118,0.336113,-0.0385596,0.149756,28741,300000,50000000,1127908515,0,4456,1,0.02,5499,--,28741,43917817,0,0,0,0,427,5499,,0,194,0.299673,0.0537538,58.1365,10.4282
4_456,182,70,100,16,122,30,111,22,3377,0,46,15.6343,11.595,2875,0,39,13.3102,10.3271,3427,0,48,15.8657,11.8636,4757,0,57,22.0231,13.9524,3606,0,47,16.6944,11.7394,64,0,5,0.296296,0.830654,295,0,9,1.36574,1.94616,1381,0,16,6.39352,3.81004,321,0,5,1.48611,1.3743,60.2239,-0.048733,1,0.278814,0.251153,-18.5567,-0.474743,0.252675,-0.0859105,0.121379,28744,300000,50000000,1128884487,0,4457,1,0.02,4728,--,28744,43933133,0,0,0,0,401,4728,,0,202,0.302817,0.0370778,61.169,7.48972
4_457,249,73,81,8,104,29,91,18,4404,0,37,15.617,10.5875,3797,0,30,13.4645,8.25656,4393,0,33,15.578,8.89473,5801,0,43,20.5709,11.158,4600,0,36,16.3121,9.62645,109,0,4,0.386525,0.856491,447,0,10,1.58511,2.30206,1397,0,11,4.9539,2.78063,357,0,5,1.26596,1.60347,94.8476,-0.0810327,1,0.336339,0.229031,-7.58151,-0.429686,0.32479,-0.0268848,0.118379,28746,300000,50000000,1129432191,0,4458,1,0.02,5833,--,28746,43939097,0,0,0,0,386,5833,,0,186,0.215342,0.0384498,40.0536,7.15166
4_458,232,65,82,10,102,29,90,18,4072,0,36,15.542,10.0679,3584,0,29,13.6794,7.9115,4129,0,32,15.7595,8.5095,5451,0,43,20.8053,10.6894,4315,0,34,16.4695,9.16999,136,0,5,0.519084,1.05462,469,0,8,1.79008,2.3472,1379,0,13,5.26336,2.98267,386,0,6,1.47328,1.74447,90.9479,-0.165941,1,0.347129,0.244835,-7.78511,-0.439517,0.35835,-0.0297142,0.138364,28747,300000,50000000,1129629803,0,4459,1,0.02,5990,--,28747,43950040,0,0,0,0,343,5990,,0,200,0.33261,0.0666797,66.5219,13.3359
4_459,207,61,83,10,102,28,91,18,3655,0,38,15.4873,10.4689,3195,0,32,13.5381,8.20775,3737,0,35,15.8347,8.93966,4860,0,44,20.5932,11.101,3862,0,37,16.3644,9.57279,117,0,5,0.495763,1.16262,463,0,9,1.96186,2.49971,1205,0,12,5.10593,3.10027,340,0,6,1.44068,1.74445,83.5015,-0.243489,1,0.35382,0.275442,-5.2121,-0.572847,0.436899,-0.0220852,0.164004,28748,300000,50000000,1129679245,0,4460,1,0.02,5258,--,28748,43953960,0,0,0,0,400,5258,,0,182,0.288749,0.0576486,52.5524,10.492
4_460,227,65,83,10,103,29,91,18,3987,0,37,15.5136,10.3616,3494,0,30,13.5953,8.13168,4021,0,33,15.6459,8.66604,5276,0,41,20.5292,10.8176,4191,0,35,16.3074,9.33733,122,0,5,0.474708,1.06608,456,0,8,1.77432,2.38911,1289,0,12,5.01556,2.96408,365,0,6,1.42023,1.68377,90.83,-0.155095,0.921304,0.353424,0.248298,-6.49483,-0.473601,0.431688,-0.0252717,0.148267,28750,300000,50000000,1130860522,0,4461,1,0.02,4668,--,28750,43962683,0,0,0,0,478,4668,,0,201,0.32874,0.0720004,66.0767,14.4721
4_461,211,67,83,10,104,29,91,18,3971,0,41,16.4091,10.7823,3358,0,33,13.876,8.31366,3883,0,35,16.0455,8.96377,5149,0,47,21.2769,11.2457,4078,0,38,16.8512,9.72741,90,0,5,0.371901,0.91482,367,0,9,1.51653,2.27494,1178,0,14,4.86777,2.74371,270,0,6,1.1157,1.56242,74.9525,-0.154687,1,0.309721,0.232723,-3.94543,-0.355766,0.370767,-0.0163034,0.123701,28751,300000,50000000,1131004485,0,4462,1,0.02,5591,--,28751,43978567,0,0,0,0,441,5591,,0,177,0.289737,0.0545384,51.2834,9.6533
4_462,447,95,87,7,117,30,99,18,8040,0,39,16.3747,9.9599,6560,0,28,13.3605,7.69839,7415,0,33,15.1018,8.15992,10498,0,45,21.3809,10.6839,8127,0,36,16.5519,8.90473,187,0,7,0.380855,0.900079,692,0,12,1.40937,2.18527,2458,0,13,5.00611,2.96173,575,0,7,1.17108,1.5966,154.091,-0.298913,1,0.313832,0.232361,-13.1989,-0.505387,0.574352,-0.0268817,0.127446,28753,300000,50000000,1131751367,0,4463,1,0.02,4815,--,28753,43991359,0,0,0,0,382,4815,,0,446,0.333566,0.0257067,148.771,11.4652
4_463,185,56,85,11,103,28,93,18,3260,0,37,15.4502,10.5436,2909,0,30,13.7867,8.47897,3337,0,33,15.8152,9.01389,4357,0,42,20.6493,11.3468,3468,0,35,16.436,9.7475,113,0,5,0.535545,1.08082,395,0,9,1.87204,2.48936,1097,0,13,5.19905,3.0723,309,0,6,1.46445,1.79055,80.9679,0,1,0.383734,0.27202,-5.79183,-0.402199,0.451095,-0.0274494,0.138613,28755,300000,50000000,1131790271,0,4464,1,0.02,6656,--,28755,43996431,0,0,0,0,435,6656,,0,171,0.315759,0.0714572,53.9947,12.2192
4_464,192,57,84,12,104,28,93,18,3288,0,38,15.0826,10.9218,2860,0,32,13.1193,8.44706,3357,0,34,15.3991,9.11403,4385,0,44,20.1147,11.5556,3473,0,37,15.9312,9.86002,121,0,8,0.555046,1.19602,456,0,13,2.09174,2.75961,1097,0,14,5.03211,3.35292,337,0,9,1.54587,1.8721,74.9945,-0.146031,1,0.344012,0.265763,-4.27266,-0.514439,0.4937,-0.0195994,0.148674,28758,300000,50000000,1132147881,0,4465,1,0.02,6588,--,28758,44002471,0,0,0,0,536,6588,,0,156,0.249341,0.0442986,38.8972,6.91059
4_465,164,60,86,10,105,28,93,17,3021,0,41,15.8168,11.2041,2547,0,35,13.3351,8.61223,2972,0,37,15.5602,9.12308,3950,0,48,20.6806,11.6793,3121,0,40,16.3403,10.0253,80,0,4,0.418848,0.857649,329,0,9,1.72251,2.50475,929,0,13,4.86387,2.97851,234,0,6,1.22513,1.73555,56.0263,-0.228904,0.932472,0.293332,0.241701,-2.01974,-0.45135,0.38869,-0.0105746,0.117426,28762,300000,50000000,1132760153,0,4466,1,0.02,6570,--,28762,44014041,0,0,0,0,408,6570,,0,161,0.27711,0.0484341,44.6147,7.79789
4_466,225,65,86,10,105,29,93,18,4053,0,36,15.832,10.2796,3563,0,30,13.918,7.9739,4140,0,34,16.1719,8.55781,5393,0,41,21.0664,10.6639,4286,0,35,16.7422,9.22695,112,0,6,0.4375,0.986233,513,0,9,2.00391,2.50546,1340,0,12,5.23438,3.12746,396,0,6,1.54688,1.74266,91.9211,-0.25284,1,0.359067,0.23945,-9.43809,-0.432257,0.429335,-0.0368675,0.142138,28764,300000,50000000,1133919825,0,4467,1,0.02,4629,--,28764,44024552,0,0,0,0,439,4629,,0,207,0.341435,0.0760827,70.677,15.7491
4_467,151,64,87,13,107,29,94,18,2710,0,44,14.9724,11.2733,2377,0,37,13.1326,8.75221,2751,0,40,15.1989,9.3852,3627,0,50,20.0387,12.0066,2872,0,43,15.8674,10.2145,111,0,5,0.61326,1.23245,353,0,9,1.95028,2.55606,917,0,15,5.0663,3.06577,268,0,7,1.48066,1.87036,51.6238,-0.221902,0.993158,0.285214,0.262598,-0.592498,-0.404944,0.422505,-0.00327347,0.141644,28765,300000,50000000,1134160641,0,4468,1,0.02,4680,--,28765,44039780,0,0,0,0,415,4680,,0,117,0.194905,0.0309073,22.8039,3.61615
4_468,205,60,87,10,106,28,94,18,3672,0,37,15.7597,10.6151,3209,0,31,13.7725,8.07554,3700,0,33,15.8798,8.69232,4895,0,42,21.0086,11.0395,3858,0,36,16.5579,9.45363,134,0,6,0.575107,1.20609,451,0,8,1.93562,2.52714,1223,0,12,5.24893,3.0161,347,0,6,1.48927,1.77031,83.3941,-0.230496,0.923293,0.357914,0.244717,-4.68674,-0.344614,0.504237,-0.0201148,0.138937,28767,300000,50000000,1134556238,0,4469,1,0.02,6976,--,28767,44044760,0,0,0,0,445,6976,,0,204,0.327975,0.0641113,66.907,13.0787
4_469,174,60,87,10,106,28,95,17,3043,0,39,15.0644,11.0086,2662,0,33,13.1782,8.70518,3076,0,37,15.2277,9.33945,4066,0,46,20.1287,11.7748,3213,0,38,15.9059,10.0924,109,0,5,0.539604,1.08588,356,0,8,1.76238,2.51982,1023,0,13,5.06436,3.13726,275,0,5,1.36139,1.77527,62.6367,-0.245839,1,0.310083,0.261302,-2.92423,-0.528344,0.422112,-0.0144764,0.142455,28768,300000,50000000,1134923786,0,4470,1,0.02,4664,--,28768,44052471,0,0,0,0,404,4664,,0,143,0.245279,0.0426189,35.0749,6.09451
4_470,156,58,87,13,107,28,94,18,2731,0,44,14.9235,11.2931,2402,0,34,13.1257,8.67132,2793,0,39,15.2623,9.46706,3705,0,50,20.2459,12.0264,2906,0,42,15.8798,10.2278,132,0,5,0.721311,1.37659,359,0,8,1.96175,2.53794,974,0,13,5.3224,3.08352,278,0,6,1.51913,1.86671,52.5968,-0.277964,0.952747,0.287414,0.265578,-0.970975,-0.490832,0.472727,-0.00530588,0.150263,28769,257585,50000000,1135594968,0,4471,1,0.02,4749,--,28769,44059843,0,0,0,0,536,4749,,0,132,0.260632,0.0491437,34.4034,6.48697
4_471,235,68,88,10,108,29,96,18,4328,0,38,16.2097,10.1738,3823,0,30,14.3184,7.95821,4372,0,33,16.3745,8.47834,5763,0,44,21.5843,10.525,4568,0,36,17.1086,9.14671,153,0,5,0.573034,1.1106,518,0,9,1.94007,2.47008,1435,0,14,5.37453,3.06395,404,0,7,1.51311,1.78917,93.2847,-0.149764,1,0.349381,0.235845,-6.3472,-0.471303,0.358217,-0.0237723,0.133052,28770,300000,50000000,1135777342,0,4472,1,0.02,4687,--,28770,44073274,0,0,0,0,437,4687,,0,216,0.321197,0.0657857,69.3784,14.2097
4_472,190,72,88,9,109,28,96,17,3563,0,43,15.9776,11.3744,3063,0,36,13.7354,8.84581,3444,0,38,15.4439,9.24142,4686,0,51,21.0135,12.1329,3693,0,41,16.5605,10.2841,135,0,6,0.605381,1.21144,378,0,9,1.69507,2.65105,1123,0,14,5.03587,3.17764,291,0,6,1.30493,1.84277,56.4708,-0.3094,1,0.253232,0.232221,-1.1632,-0.410436,0.544254,-0.00521615,0.123839,28771,300000,50000000,1136060648,0,4473,1,0.02,4702,--,28771,44077049,0,0,0,0,434,4702,,0,177,0.264867,0.046858,46.8814,8.29387
4_473,209,62,88,10,107,28,96,18,3779,0,38,15.8782,10.5016,3335,0,30,14.0126,8.23014,3861,0,33,16.2227,8.8387,5048,0,43,21.2101,11.1498,4000,0,36,16.8067,9.56822,128,0,5,0.537815,1.01906,483,0,9,2.02941,2.64161,1269,0,13,5.33193,3.25446,361,0,6,1.51681,1.84873,96.6572,-0.179615,1,0.406123,0.277249,-8.17802,-0.44484,0.438013,-0.0343614,0.150197,28772,300000,50000000,1136234796,0,4474,1,0.02,5147,--,28772,44082566,0,0,0,0,408,5147,,0,231,0.307975,0.0637707,71.1422,14.731
4_474,242,68,89,8,109,28,97,17,4284,0,38,15.5782,10.5436,3700,0,30,13.4545,8.17094,4310,0,35,15.6727,8.88565,5663,0,43,20.5927,11.3673,4482,0,36,16.2982,9.59916,121,0,6,0.44,0.997743,461,0,8,1.67636,2.25646,1379,0,11,5.01455,2.90325,360,0,6,1.30909,1.62338,100.35,-0.132648,1,0.364908,0.267625,-7.81161,-0.459416,0.46547,-0.0284058,0.139994,28773,300000,50000000,1136278057,0,4475,1,0.02,5431,--,28773,44086045,0,0,0,0,500,5431,,0,214,0.318739,0.0643283,68.2102,13.7663
4_475,238,67,89,8,109,29,96,18,4112,0,37,15.2862,10.3167,3610,0,29,13.4201,8.09275,4235,0,32,15.7435,8.77376,5516,0,41,20.5056,10.8181,4360,0,34,16.2082,9.35908,136,0,5,0.505576,1.02613,505,0,9,1.87732,2.43499,1404,0,13,5.21933,3.11732,389,0,5,1.4461,1.72718,90.5866,-0.122034,1,0.336753,0.241589,-7.98123,-0.512489,0.27617,-0.02967,0.141672,28776,300000,50000000,1137769677,0,4476,1,0.02,4722,--,28776,44106781,0,0,0,0,465,4722,,0,199,0.329894,0.0651627,65.6488,12.9674
4_476,450,97,94,6,122,30,107,16,8858,0,48,17.8949,10.4432,6890,0,34,13.9192,7.96644,7726,0,36,15.6081,8.66713,11069,0,50,22.3616,11.3766,8634,0,42,17.4424,9.4281,111,0,6,0.224242,0.786386,419,0,10,0.846465,1.90604,2211,0,11,4.46667,2.831,344,0,7,0.694949,1.35954,156.144,-0.182818,1,0.315442,0.236915,-11.7539,-0.430221,0.448161,-0.0237452,0.115914,28777,300000,50000000,1137979060,0,4477,1,0.02,4761,--,28777,44116821,0,0,0,0,446,4761,,0,440,0.315099,0.0439241,138.644,19.3266
4_477,343,112,89,8,122,29,103,18,5928,0,41,14.9697,10.5375,5306,0,33,13.399,8.50207,6128,0,36,15.4747,9.18452,7842,0,47,19.803,11.3714,6302,0,39,15.9141,9.78288,220,0,6,0.555556,1.11212,770,0,10,1.94444,2.56372,1914,0,12,4.83333,3.25553,575,0,6,1.45202,1.78383,125.993,-0.159654,1,0.318165,0.240547,-4.25607,-0.460657,0.412353,-0.0107476,0.134659,28779,300000,50000000,1138570879,0,4478,1,0.02,4759,--,28779,44121050,0,0,0,0,449,4759,,0,190,0.226374,0.0514455,43.0111,9.77464
4_478,430,104,92,7,122,30,105,18,7409,0,38,15.5651,9.53598,6213,0,32,13.0525,7.43624,7059,0,33,14.8298,7.82358,9705,0,45,20.3887,10.2739,7592,0,37,15.9496,8.57356,224,0,5,0.470588,1.02755,737,0,9,1.54832,2.22754,2296,0,13,4.82353,2.85621,590,0,6,1.2395,1.59615,139.585,-0.386438,1,0.293246,0.228012,-5.81065,-0.55155,0.567249,-0.0122072,0.130745,28781,300000,50000000,1138826485,0,4479,1,0.02,5158,--,28781,44132775,0,0,0,0,408,5158,,0,381,0.309613,0.0317008,117.963,12.078
4_479,195,63,90,9,109,28,98,18,3477,0,39,15.5223,10.7902,3039,0,32,13.567,8.43542,3526,0,33,15.7411,8.95998,4563,0,44,20.3705,11.2369,3648,0,36,16.2857,9.69529,118,0,5,0.526786,1.10162,442,0,10,1.97321,2.66244,1086,0,12,4.84821,3.10446,322,0,6,1.4375,1.80169,80.4251,-0.24542,1,0.359041,0.268244,-1.51552,-0.352204,0.445925,-0.00676572,0.142235,28783,300000,50000000,1139171077,0,4480,1,0.02,4823,--,28783,44138009,0,0,0,0,492,4823,,0,214,0.319353,0.0755606,68.3416,16.17
4_480,196,62,90,10,109,28,98,18,3457,0,37,15.3644,10.7675,3027,0,31,13.4533,8.45689,3523,0,34,15.6578,9.07613,4554,0,44,20.24,11.4634,3643,0,36,16.1911,9.80131,120,0,7,0.533333,1.13137,422,0,9,1.87556,2.57726,1097,0,12,4.87556,3.14997,310,0,7,1.37778,1.79739,74.273,-0.077534,1,0.330102,0.254213,-1.76319,-0.423444,0.427392,-0.00783641,0.141755,28784,282584,50000000,1139675476,0,4481,1,0.02,4741,--,28784,44144854,0,0,0,0,432,4741,,0,195,0.313672,0.0747219,61.1661,14.5708
4_481,162,59,90,12,109,28,98,18,2647,0,40,14.0053,10.6505,2283,0,32,12.0794,8.46837,2689,0,36,14.2275,9.11804,3589,0,45,18.9894,11.4882,2802,0,38,14.8254,9.80477,80,0,5,0.42328,1.04941,353,0,9,1.86772,2.45994,943,0,13,4.98942,3.26435,262,0,6,1.38624,1.71332,56.6613,-0.229062,0.925455,0.299795,0.258918,-4.91247,-0.416244,0.443121,-0.0259919,0.154719,28785,300000,50000000,1140308560,0,4482,1,0.02,5042,--,28785,44154873,0,0,0,0,419,5042,,0,127,0.19605,0.0281997,24.8983,3.58136
4_482,235,69,90,8,112,28,99,17,4246,0,38,15.9624,10.9852,3710,0,31,13.9474,8.51828,4251,0,35,15.9812,9.20871,5562,0,42,20.9098,11.528,4442,0,36,16.6992,9.91618,146,0,5,0.548872,1.02206,466,0,8,1.75188,2.44767,1316,0,12,4.94737,2.97437,369,0,6,1.38722,1.75053,99.4455,-0.0941033,0.94999,0.373855,0.260535,-2.19185,-0.482639,0.455063,-0.00824003,0.137276,28786,300000,50000000,1140788653,0,4483,1,0.02,4615,--,28786,44167525,0,0,0,0,426,4615,,0,189,0.267031,0.0575353,50.4688,10.8742
4_483,188,60,92,10,111,27,99,18,3468,0,40,16.0556,10.8682,3009,0,33,13.9306,8.45521,3515,0,35,16.2731,9.02642,4524,0,46,20.9444,11.0196,3624,0,38,16.7778,9.73523,106,0,5,0.490741,1.04523,427,0,12,1.97685,2.69506,1056,0,13,4.88889,2.95595,304,0,7,1.40741,1.79267,80.4546,-0.0862089,1,0.372475,0.248212,-0.852384,-0.462654,0.420462,-0.00394622,0.13793,28787,300000,50000000,1140937176,0,4484,1,0.02,4687,--,28787,44177118,0,0,0,0,423,4687,,0,198,0.286815,0.0611727,56.7894,12.1122
4_484,10,14,45,26,51,30,47,27,256,8,21,14.2222,4.27597,282,9,23,15.6667,4.77261,309,10,25,17.1667,4.76387,377,16,28,20.9444,3.80748,306,11,24,17,4.2947,28,0,5,1.55556,1.49897,55,0,6,3.05556,1.80961,121,4,10,6.72222,1.7258,50,0,5,2.77778,1.27172,7.62368,0.189958,0.701815,0.423538,0.164439,-0.893638,-0.449703,0.317421,-0.0496465,0.211161,28789,300000,50000000,1141390856,0,4485,1,0.02,4803,--,28789,44183426,0,0,0,0,413,4803,,1,2784,0.150997,0.0717332,420.375,199.705
4_485,228,67,91,8,110,28,99,18,3960,0,39,15.2308,10.402,3435,0,32,13.2115,8.19553,4004,0,35,15.4,8.86054,5263,0,43,20.2423,11.1775,4166,0,37,16.0231,9.52565,104,0,4,0.4,0.949494,440,0,7,1.69231,2.33154,1303,0,13,5.01154,3.25397,347,0,5,1.33462,1.65934,85.4012,-0.217668,1,0.328466,0.243858,-7.8746,-0.461199,0.3955,-0.0302869,0.146628,28791,250001,50000000,1141631660,0,4486,1,0.02,6034,--,28791,44189152,0,0,0,0,469,6034,,0,182,0.26574,0.0465502,48.3647,8.47213
4_486,229,66,90,8,110,28,98,17,3929,0,39,15.1115,10.5469,3407,0,32,13.1038,8.31037,3935,0,35,15.1346,8.93185,5173,0,45,19.8962,11.0899,4107,0,38,15.7962,9.59932,117,0,5,0.45,0.945333,432,0,8,1.66154,2.32728,1244,0,14,4.78462,3.40923,344,0,6,1.32308,1.72634,81.2604,-0.144079,1,0.31254,0.223624,-6.02175,-0.451674,0.313237,-0.0231606,0.126693,28792,300000,50000000,1141974999,0,4487,1,0.02,4654,--,28792,44193992,0,0,0,0,404,4654,,0,145,0.231153,0.0338756,33.5171,4.91197
4_487,187,73,91,11,112,29,99,18,3448,0,42,15.6727,11.0755,2982,0,35,13.5545,8.59502,3440,0,37,15.6364,9.08168,4531,0,49,20.5955,11.5615,3599,0,40,16.3591,9.94316,108,0,5,0.490909,1.04225,404,0,9,1.83636,2.48643,1083,0,12,4.92273,2.85696,298,0,5,1.35455,1.63811,60.5259,-0.189911,1,0.275118,0.228229,-0.967318,-0.321668,0.399625,-0.0043969,0.122763,28793,284395,50000000,1142170815,0,4488,1,0.02,4901,--,28793,44200887,0,0,0,0,446,4901,,0,149,0.27081,0.0498169,40.3506,7.42272
4_488,372,92,93,7,122,30,106,17,6829,0,38,16.5351,10.8023,5364,0,27,12.9879,7.91678,6000,0,34,14.5278,8.42528,8629,0,43,20.8935,11.5927,6694,0,33,16.2082,9.4894,150,0,6,0.363196,0.986004,544,0,9,1.31719,2.20359,1800,0,15,4.35835,2.94212,413,0,6,1,1.58687,98.6471,-0.248382,1,0.238855,0.192016,-1.05502,-0.432579,0.388509,-0.00255453,0.0987955,28794,300000,50000000,1142697656,0,4489,1,0.02,4810,--,28794,44204778,0,0,0,0,412,4810,,0,377,0.343566,0.0268753,129.524,10.132
4_489,172,59,91,10,109,28,99,17,2990,0,41,14.95,10.805,2513,0,32,12.565,8.38366,2930,0,37,14.65,9.20204,3954,0,45,19.77,11.3972,3095,0,38,15.475,9.84527,85,0,5,0.425,0.987104,298,0,8,1.49,2.17943,965,0,12,4.825,3.02397,243,0,5,1.215,1.61207,67.4115,-0.244925,1,0.337057,0.265282,-4.42573,-0.499896,0.423346,-0.0221286,0.160038,28796,300000,50000000,1142849645,0,4490,1,0.02,4701,--,28796,44215318,0,0,0,0,428,4701,,0,128,0.262094,0.030439,33.548,3.89619
4_490,188,59,91,10,109,28,98,18,3564,0,40,16.5,10.6319,3126,0,33,14.4722,8.45189,3560,0,36,16.4815,8.92871,4677,0,47,21.6528,11.0124,3724,0,38,17.2407,9.6142,102,0,5,0.472222,1.0449,385,0,8,1.78241,2.37539,1113,0,12,5.15278,2.9845,296,0,6,1.37037,1.69472,79.1735,-0.187863,1,0.366544,0.23947,-5.0363,-0.48617,0.427979,-0.0233162,0.136625,28798,300000,50000000,1143852735,0,4491,1,0.02,4631,--,28798,44227533,0,0,0,0,420,4631,,0,166,0.295767,0.064418,49.0974,10.6934
